provincia,ano,semana,total_casos,periodo
LORETO,2014,46,203,2014.867924528302
LORETO,2014,47,191,2014.8867924528302
LORETO,2014,48,175,2014.9056603773586
LORETO,2014,49,76,2014.9245283018868
LORETO,2014,50,149,2014.9433962264152
LORETO,2014,51,122,2014.9622641509434
LORETO,2014,52,67,2014.9811320754718
LORETO,2014,53,93,2015.0
LORETO,2015,1,56,2015.0188679245282
LORETO,2015,2,126,2015.0377358490566
LORETO,2015,3,117,2015.0566037735848
LORETO,2015,4,115,2015.0754716981132
LORETO,2015,5,128,2015.0943396226414
LORETO,2015,6,184,2015.1132075471698
LORETO,2015,7,195,2015.132075471698
LORETO,2015,8,165,2015.1509433962265
LORETO,2015,9,200,2015.1698113207547
LORETO,2015,10,259,2015.188679245283
LORETO,2015,11,233,2015.2075471698113
LORETO,2015,12,160,2015.2264150943397
LORETO,2015,13,248,2015.245283018868
LORETO,2015,14,225,2015.2641509433963
LORETO,2015,15,144,2015.2830188679245
LORETO,2015,16,206,2015.301886792453
LORETO,2015,17,225,2015.3207547169811
LORETO,2015,18,227,2015.3396226415093
LORETO,2015,19,338,2015.3584905660377
LORETO,2015,20,341,2015.377358490566
LORETO,2015,21,368,2015.3962264150944
LORETO,2015,22,307,2015.4150943396226
LORETO,2015,23,404,2015.433962264151
LORETO,2015,24,334,2015.4528301886792
LORETO,2015,25,474,2015.4716981132076
LORETO,2015,26,409,2015.4905660377358
LORETO,2015,27,280,2015.5094339622642
LORETO,2015,28,271,2015.5283018867924
LORETO,2015,29,283,2015.5471698113208
LORETO,2015,30,237,2015.566037735849
LORETO,2015,31,252,2015.5849056603774
LORETO,2015,32,282,2015.6037735849056
LORETO,2015,33,270,2015.622641509434
LORETO,2015,34,316,2015.6415094339623
LORETO,2015,35,300,2015.6603773584907
LORETO,2015,36,357,2015.6792452830189
LORETO,2015,37,346,2015.698113207547
LORETO,2015,38,451,2015.7169811320755
LORETO,2015,39,354,2015.7358490566037
LORETO,2015,40,384,2015.754716981132
LORETO,2015,41,431,2015.7735849056603
LORETO,2015,42,297,2015.7924528301887
LORETO,2015,43,307,2015.811320754717
LORETO,2015,44,270,2015.8301886792453
LORETO,2015,45,430,2015.8490566037735
LORETO,2015,46,206,2015.867924528302
LORETO,2015,47,291,2015.8867924528302
LORETO,2015,48,324,2015.9056603773586
LORETO,2015,49,306,2015.9245283018868
LORETO,2015,50,174,2015.9433962264152
LORETO,2015,51,253,2015.9622641509434
LORETO,2015,52,136,2015.9811320754718
LORETO,2016,1,183,2016.0188679245282
LORETO,2016,2,187,2016.0377358490566
LORETO,2016,3,102,2016.0566037735848
LORETO,2016,4,118,2016.0754716981132
LORETO,2016,5,340,2016.0943396226414
LORETO,2016,6,138,2016.1132075471698
LORETO,2016,7,297,2016.132075471698
LORETO,2016,8,281,2016.1509433962265
LORETO,2016,9,167,2016.1698113207547
LORETO,2016,10,255,2016.188679245283
LORETO,2016,11,258,2016.2075471698113
LORETO,2016,12,242,2016.2264150943397
LORETO,2016,13,273,2016.245283018868
LORETO,2016,14,233,2016.2641509433963
LORETO,2016,15,389,2016.2830188679245
LORETO,2016,16,404,2016.301886792453
LORETO,2016,17,260,2016.3207547169811
LORETO,2016,18,466,2016.3396226415093
LORETO,2016,19,324,2016.3584905660377
LORETO,2016,20,376,2016.377358490566
LORETO,2016,21,356,2016.3962264150944
LORETO,2016,22,293,2016.4150943396226
LORETO,2016,23,391,2016.433962264151
LORETO,2016,24,655,2016.4528301886792
LORETO,2016,25,591,2016.4716981132076
LORETO,2016,26,444,2016.4905660377358
LORETO,2016,27,322,2016.5094339622642
LORETO,2016,28,238,2016.5283018867924
LORETO,2016,29,383,2016.5471698113208
LORETO,2016,30,402,2016.566037735849
LORETO,2016,31,318,2016.5849056603774
LORETO,2016,32,326,2016.6037735849056
LORETO,2016,33,402,2016.622641509434
LORETO,2016,34,359,2016.6415094339623
LORETO,2016,35,149,2016.6603773584907
LORETO,2016,36,281,2016.6792452830189
LORETO,2016,37,214,2016.698113207547
LORETO,2016,38,170,2016.7169811320755
LORETO,2016,39,85,2016.7358490566037
LORETO,2016,40,187,2016.754716981132
LORETO,2016,41,188,2016.7735849056603
LORETO,2016,42,83,2016.7924528301887
LORETO,2016,43,162,2016.811320754717
LORETO,2016,44,200,2016.8301886792453
LORETO,2016,45,223,2016.8490566037735
LORETO,2016,46,240,2016.867924528302
LORETO,2016,47,190,2016.8867924528302
LORETO,2016,48,231,2016.9056603773586
LORETO,2016,49,223,2016.9245283018868
LORETO,2016,50,58,2016.9433962264152
LORETO,2016,51,33,2016.9622641509434
LORETO,2016,52,33,2016.9811320754718
LORETO,2017,1,205,2017.0188679245282
LORETO,2017,2,161,2017.0377358490566
LORETO,2017,3,135,2017.0566037735848
LORETO,2017,4,132,2017.0754716981132
LORETO,2017,5,140,2017.0943396226414
LORETO,2017,6,43,2017.1132075471698
LORETO,2017,7,95,2017.132075471698
LORETO,2017,8,97,2017.1509433962265
LORETO,2017,9,114,2017.1698113207547
LORETO,2017,10,137,2017.188679245283
LORETO,2017,11,155,2017.2075471698113
LORETO,2017,12,130,2017.2264150943397
LORETO,2017,13,166,2017.245283018868
LORETO,2017,14,140,2017.2641509433963
LORETO,2017,15,160,2017.2830188679245
LORETO,2017,16,180,2017.301886792453
LORETO,2017,17,208,2017.3207547169811
LORETO,2017,18,172,2017.3396226415093
LORETO,2017,19,217,2017.3584905660377
LORETO,2017,20,274,2017.377358490566
LORETO,2017,21,309,2017.3962264150944
LORETO,2017,22,335,2017.4150943396226
LORETO,2017,23,523,2017.433962264151
LORETO,2017,24,410,2017.4528301886792
LORETO,2017,25,356,2017.4716981132076
LORETO,2017,26,354,2017.4905660377358
LORETO,2017,27,280,2017.5094339622642
LORETO,2017,28,231,2017.5283018867924
LORETO,2017,29,219,2017.5471698113208
LORETO,2017,30,236,2017.566037735849
LORETO,2017,31,247,2017.5849056603774
LORETO,2017,32,189,2017.6037735849056
LORETO,2017,33,177,2017.622641509434
LORETO,2017,34,318,2017.6415094339623
LORETO,2017,35,148,2017.6603773584907
LORETO,2017,36,244,2017.6792452830189
LORETO,2017,37,160,2017.698113207547
LORETO,2017,38,169,2017.7169811320755
LORETO,2017,39,259,2017.7358490566037
LORETO,2017,40,186,2017.754716981132
LORETO,2017,41,166,2017.7735849056603
LORETO,2017,42,152,2017.7924528301887
LORETO,2017,43,231,2017.811320754717
LORETO,2017,44,183,2017.8301886792453
LORETO,2017,45,206,2017.8490566037735
LORETO,2017,46,198,2017.867924528302
LORETO,2017,47,115,2017.8867924528302
LORETO,2017,48,170,2017.9056603773586
LORETO,2017,49,121,2017.9245283018868
LORETO,2017,50,181,2017.9433962264152
LORETO,2017,51,75,2017.9622641509434
LORETO,2017,52,92,2017.9811320754718
LORETO,2018,1,124,2018.0188679245282
LORETO,2018,2,111,2018.0377358490566
LORETO,2018,3,175,2018.0566037735848
LORETO,2018,4,101,2018.0754716981132
LORETO,2018,5,127,2018.0943396226414
LORETO,2018,6,194,2018.1132075471698
LORETO,2018,7,136,2018.132075471698
LORETO,2018,8,221,2018.1509433962265
LORETO,2018,9,179,2018.1698113207547
LORETO,2018,10,183,2018.188679245283
LORETO,2018,11,164,2018.2075471698113
LORETO,2018,12,132,2018.2264150943397
LORETO,2018,13,215,2018.245283018868
LORETO,2018,14,221,2018.2641509433963
LORETO,2018,15,137,2018.2830188679245
LORETO,2018,16,142,2018.301886792453
LORETO,2018,17,202,2018.3207547169811
LORETO,2018,18,189,2018.3396226415093
LORETO,2018,19,182,2018.3584905660377
LORETO,2018,20,195,2018.377358490566
LORETO,2018,21,299,2018.3962264150944
LORETO,2018,22,237,2018.4150943396226
LORETO,2018,23,152,2018.433962264151
LORETO,2018,24,212,2018.4528301886792
LORETO,2018,25,275,2018.4716981132076
LORETO,2018,26,204,2018.4905660377358
LORETO,2018,27,186,2018.5094339622642
LORETO,2018,28,183,2018.5283018867924
LORETO,2018,29,397,2018.5471698113208
LORETO,2018,30,265,2018.566037735849
LORETO,2018,31,296,2018.5849056603774
LORETO,2018,32,192,2018.6037735849056
LORETO,2018,33,146,2018.622641509434
LORETO,2018,34,202,2018.6415094339623
LORETO,2018,35,139,2018.6603773584907
LORETO,2018,36,171,2018.6792452830189
LORETO,2018,37,235,2018.698113207547
LORETO,2018,38,119,2018.7169811320755
LORETO,2018,39,200,2018.7358490566037
LORETO,2018,40,175,2018.754716981132
LORETO,2018,41,233,2018.7735849056603
LORETO,2018,42,146,2018.7924528301887
LORETO,2018,43,157,2018.811320754717
LORETO,2018,44,207,2018.8301886792453
LORETO,2018,45,181,2018.8490566037735
LORETO,2018,46,173,2018.867924528302
LORETO,2018,47,169,2018.8867924528302
LORETO,2018,48,222,2018.9056603773586
LORETO,2018,49,80,2018.9245283018868
LORETO,2018,50,94,2018.9433962264152
LORETO,2018,51,88,2018.9622641509434
LORETO,2018,52,30,2018.9811320754718
LORETO,2019,1,106,2019.0188679245282
LORETO,2019,2,102,2019.0377358490566
LORETO,2019,3,90,2019.0566037735848
LORETO,2019,4,111,2019.0754716981132
LORETO,2019,5,114,2019.0943396226414
LORETO,2019,6,113,2019.1132075471698
LORETO,2019,7,88,2019.132075471698
LORETO,2019,8,158,2019.1509433962265
LORETO,2019,9,82,2019.1698113207547
LORETO,2019,10,72,2019.188679245283
LORETO,2019,11,96,2019.2075471698113
LORETO,2019,12,140,2019.2264150943397
LORETO,2019,13,80,2019.245283018868
LORETO,2019,14,104,2019.2641509433963
LORETO,2019,15,110,2019.2830188679245
LORETO,2019,16,116,2019.301886792453
LORETO,2019,17,104,2019.3207547169811
LORETO,2019,18,100,2019.3396226415093
LORETO,2019,19,113,2019.3584905660377
LORETO,2019,20,148,2019.377358490566
LORETO,2019,21,102,2019.3962264150944
LORETO,2019,22,116,2019.4150943396226
LORETO,2019,23,133,2019.433962264151
LORETO,2019,24,99,2019.4528301886792
LORETO,2019,25,95,2019.4716981132076
LORETO,2019,26,67,2019.4905660377358
LORETO,2019,27,94,2019.5094339622642
LORETO,2019,28,86,2019.5283018867924
LORETO,2019,29,60,2019.5471698113208
LORETO,2019,30,73,2019.566037735849
LORETO,2019,31,98,2019.5849056603774
LORETO,2019,32,94,2019.6037735849056
LORETO,2019,33,78,2019.622641509434
LORETO,2019,34,59,2019.6415094339623
LORETO,2019,35,64,2019.6603773584907
LORETO,2019,36,99,2019.6792452830189
LORETO,2019,37,90,2019.698113207547
LORETO,2019,38,101,2019.7169811320755
LORETO,2019,39,90,2019.7358490566037
LORETO,2019,40,88,2019.754716981132
LORETO,2019,41,76,2019.7735849056603
LORETO,2019,42,82,2019.7924528301887
LORETO,2019,43,63,2019.811320754717
LORETO,2019,44,89,2019.8301886792453
LORETO,2019,45,108,2019.8490566037735
LORETO,2019,46,136,2019.867924528302
LORETO,2019,47,115,2019.8867924528302
LORETO,2019,48,208,2019.9056603773586
LORETO,2019,49,104,2019.9245283018868
LORETO,2019,50,77,2019.9433962264152
LORETO,2019,51,57,2019.9622641509434
LORETO,2019,52,21,2019.9811320754718
LORETO,2020,1,46,2020.0188679245282
LORETO,2020,2,34,2020.0377358490566
LORETO,2020,3,50,2020.0566037735848
LORETO,2020,4,20,2020.0754716981132
LORETO,2020,5,41,2020.0943396226414
LORETO,2020,6,54,2020.1132075471698
LORETO,2020,7,95,2020.132075471698
LORETO,2020,8,57,2020.1509433962265
LORETO,2020,9,61,2020.1698113207547
LORETO,2020,10,78,2020.188679245283
LORETO,2020,11,95,2020.2075471698113
LORETO,2020,12,73,2020.2264150943397
LORETO,2020,13,41,2020.245283018868
LORETO,2020,14,57,2020.2641509433963
LORETO,2020,15,61,2020.2830188679245
LORETO,2020,16,70,2020.301886792453
LORETO,2020,17,77,2020.3207547169811
LORETO,2020,18,47,2020.3396226415093
LORETO,2020,19,60,2020.3584905660377
LORETO,2020,20,39,2020.377358490566
LORETO,2020,21,26,2020.3962264150944
LORETO,2020,22,47,2020.4150943396226
LORETO,2020,23,51,2020.433962264151
LORETO,2020,24,54,2020.4528301886792
LORETO,2020,25,45,2020.4716981132076
LORETO,2020,26,42,2020.4905660377358
LORETO,2020,27,40,2020.5094339622642
LORETO,2020,28,57,2020.5283018867924
LORETO,2020,29,102,2020.5471698113208
LORETO,2020,30,106,2020.566037735849
LORETO,2020,31,53,2020.5849056603774
LORETO,2020,32,60,2020.6037735849056
LORETO,2020,33,53,2020.622641509434
LORETO,2020,34,85,2020.6415094339623
LORETO,2020,35,80,2020.6603773584907
LORETO,2020,36,83,2020.6792452830189
LORETO,2020,37,77,2020.698113207547
LORETO,2020,38,67,2020.7169811320755
LORETO,2020,39,88,2020.7358490566037
LORETO,2020,40,104,2020.754716981132
LORETO,2020,41,86,2020.7735849056603
LORETO,2020,42,49,2020.7924528301887
LORETO,2020,43,41,2020.811320754717
LORETO,2020,44,57,2020.8301886792453
LORETO,2020,45,79,2020.8490566037735
LORETO,2020,46,90,2020.867924528302
LORETO,2020,47,111,2020.8867924528302
LORETO,2020,48,73,2020.9056603773586
LORETO,2020,49,57,2020.9245283018868
LORETO,2020,50,46,2020.9433962264152
LORETO,2020,51,40,2020.9622641509434
LORETO,2020,52,19,2020.9811320754718
LORETO,2020,53,26,2021.0
LORETO,2021,1,30,2021.0188679245282
LORETO,2021,2,28,2021.0377358490566
LORETO,2021,3,60,2021.0566037735848
LORETO,2021,4,30,2021.0754716981132
LORETO,2021,5,39,2021.0943396226414
LORETO,2021,6,51,2021.1132075471698
LORETO,2021,7,65,2021.132075471698
LORETO,2021,8,52,2021.1509433962265
LORETO,2021,9,48,2021.1698113207547
LORETO,2021,10,60,2021.188679245283
LORETO,2021,11,87,2021.2075471698113
LORETO,2021,12,40,2021.2264150943397
LORETO,2021,13,23,2021.245283018868
LORETO,2021,14,44,2021.2641509433963
LORETO,2021,15,44,2021.2830188679245
LORETO,2021,16,48,2021.301886792453
LORETO,2021,17,49,2021.3207547169811
LORETO,2021,18,41,2021.3396226415093
LORETO,2021,19,61,2021.3584905660377
LORETO,2021,20,51,2021.377358490566
LORETO,2021,21,46,2021.3962264150944
LORETO,2021,22,60,2021.4150943396226
LORETO,2021,23,40,2021.433962264151
LORETO,2021,24,48,2021.4528301886792
LORETO,2021,25,55,2021.4716981132076
LORETO,2021,26,84,2021.4905660377358
LORETO,2021,27,67,2021.5094339622642
LORETO,2021,28,62,2021.5283018867924
LORETO,2021,29,25,2021.5471698113208
LORETO,2021,30,52,2021.566037735849
LORETO,2021,31,82,2021.5849056603774
LORETO,2021,32,82,2021.6037735849056
LORETO,2021,33,74,2021.622641509434
LORETO,2021,34,87,2021.6415094339623
LORETO,2021,35,71,2021.6603773584907
LORETO,2021,36,63,2021.6792452830189
LORETO,2021,37,57,2021.698113207547
LORETO,2021,38,57,2021.7169811320755
LORETO,2021,39,53,2021.7358490566037
LORETO,2021,40,36,2021.754716981132
LORETO,2021,41,36,2021.7735849056603
LORETO,2021,42,8,2021.7924528301887
LORETO,2021,43,25,2021.811320754717
LORETO,2021,44,80,2021.8301886792453
LORETO,2021,45,103,2021.8490566037735
LORETO,2021,46,132,2021.867924528302
LORETO,2021,47,128,2021.8867924528302
LORETO,2021,48,28,2021.9056603773586
LORETO,2021,49,59,2021.9245283018868
LORETO,2021,50,76,2021.9433962264152
LORETO,2021,51,4,2021.9622641509434
LORETO,2021,52,3,2021.9811320754718
LORETO,2022,1,38,2022.0188679245282
LORETO,2022,2,71,2022.0377358490566
LORETO,2022,3,56,2022.0566037735848
LORETO,2022,4,50,2022.0754716981132
LORETO,2022,5,54,2022.0943396226414
LORETO,2022,6,102,2022.1132075471698
LORETO,2022,7,70,2022.132075471698
LORETO,2022,8,50,2022.1509433962265
LORETO,2022,9,62,2022.1698113207547
LORETO,2022,10,77,2022.188679245283
LORETO,2022,11,107,2022.2075471698113
LORETO,2022,12,146,2022.2264150943397
LORETO,2022,13,56,2022.245283018868
LORETO,2022,14,103,2022.2641509433963
LORETO,2022,15,62,2022.2830188679245
LORETO,2022,16,60,2022.301886792453
LORETO,2022,17,38,2022.3207547169811
LORETO,2022,18,48,2022.3396226415093
LORETO,2022,19,109,2022.3584905660377
LORETO,2022,20,149,2022.377358490566
LORETO,2022,21,205,2022.3962264150944
LORETO,2022,22,263,2022.4150943396226
LORETO,2022,23,182,2022.433962264151
LORETO,2022,24,122,2022.4528301886792
LORETO,2022,25,97,2022.4716981132076
LORETO,2022,26,141,2022.4905660377358
LORETO,2022,27,175,2022.5094339622642
LORETO,2022,28,181,2022.5283018867924
LORETO,2022,29,197,2022.5471698113208
LORETO,2022,30,155,2022.566037735849
LORETO,2022,31,191,2022.5849056603774
LORETO,2022,32,128,2022.6037735849056
LORETO,2022,33,149,2022.622641509434
LORETO,2022,34,121,2022.6415094339623
LORETO,2022,35,112,2022.6603773584907
LORETO,2022,36,69,2022.6792452830189
LORETO,2022,37,64,2022.698113207547
LORETO,2022,38,85,2022.7169811320755
LORETO,2022,39,124,2022.7358490566037
LORETO,2022,40,143,2022.754716981132
LORETO,2022,41,110,2022.7735849056603
LORETO,2022,42,135,2022.7924528301887
LORETO,2022,43,147,2022.811320754717
LORETO,2022,44,101,2022.8301886792453
LORETO,2022,45,134,2022.8490566037735
LORETO,2022,46,115,2022.867924528302
LORETO,2022,47,93,2022.8867924528302
LORETO,2022,48,136,2022.9056603773586
LORETO,2022,49,104,2022.9245283018868
LORETO,2022,50,74,2022.9433962264152
LORETO,2022,51,44,2022.9622641509434
LORETO,2022,52,35,2022.9811320754718
LORETO,2023,1,105,2023.0188679245282
LORETO,2023,2,90,2023.0377358490566
LORETO,2023,3,93,2023.0566037735848
LORETO,2023,4,62,2023.0754716981132
LORETO,2023,5,92,2023.0943396226414
LORETO,2023,6,116,2023.1132075471698
LORETO,2023,7,117,2023.132075471698
LORETO,2023,8,81,2023.1509433962265
LORETO,2023,9,113,2023.1698113207547
LORETO,2023,10,120,2023.188679245283
LORETO,2023,11,139,2023.2075471698113
LORETO,2023,12,133,2023.2264150943397
LORETO,2023,13,57,2023.245283018868
LORETO,2023,14,64,2023.2641509433963
LORETO,2023,15,70,2023.2830188679245
LORETO,2023,16,121,2023.301886792453
LORETO,2023,17,90,2023.3207547169811
LORETO,2023,18,58,2023.3396226415093
LORETO,2023,19,60,2023.3584905660377
LORETO,2023,20,91,2023.377358490566
LORETO,2023,21,132,2023.3962264150944
LORETO,2023,22,83,2023.4150943396226
LORETO,2023,23,104,2023.433962264151
LORETO,2023,24,92,2023.4528301886792
LORETO,2023,25,118,2023.4716981132076
LORETO,2023,26,88,2023.4905660377358
LORETO,2023,27,103,2023.5094339622642
LORETO,2023,28,114,2023.5283018867924
LORETO,2023,29,113,2023.5471698113208
LORETO,2023,30,144,2023.566037735849
LORETO,2023,31,188,2023.5849056603774
LORETO,2023,32,153,2023.6037735849056
LORETO,2023,33,79,2023.622641509434
LORETO,2023,34,91,2023.6415094339623
LORETO,2023,35,111,2023.6603773584907
LORETO,2023,36,152,2023.6792452830189
LORETO,2023,37,134,2023.698113207547
LORETO,2023,38,119,2023.7169811320755
LORETO,2023,39,130,2023.7358490566037
LORETO,2023,40,158,2023.754716981132
LORETO,2023,41,89,2023.7735849056603
LORETO,2023,42,128,2023.7924528301887
LORETO,2023,43,119,2023.811320754717
LORETO,2023,44,120,2023.8301886792453
LORETO,2023,45,102,2023.8490566037735
LORETO,2023,46,94,2023.867924528302
LORETO,2023,47,111,2023.8867924528302
LORETO,2023,48,80,2023.9056603773586
LORETO,2023,49,90,2023.9245283018868
LORETO,2023,50,85,2023.9433962264152
LORETO,2023,51,56,2023.9622641509434
LORETO,2023,52,38,2023.9811320754718
LORETO,2024,1,117,2024.0188679245282
LORETO,2024,2,141,2024.0377358490566
LORETO,2024,3,158,2024.0566037735848
LORETO,2024,4,140,2024.0754716981132
LORETO,2024,5,140,2024.0943396226414
LORETO,2024,6,124,2024.1132075471698
LORETO,2024,7,99,2024.132075471698
LORETO,2024,8,72,2024.1509433962265
LORETO,2024,9,104,2024.1698113207547
LORETO,2024,10,126,2024.188679245283
LORETO,2024,11,195,2024.2075471698113
LORETO,2024,12,158,2024.2264150943397
LORETO,2024,13,135,2024.245283018868
LORETO,2024,14,97,2024.2641509433963
LORETO,2024,15,118,2024.2830188679245
LORETO,2024,16,84,2024.301886792453
LORETO,2024,17,92,2024.3207547169811
LORETO,2024,18,91,2024.3396226415093
LORETO,2024,19,92,2024.3584905660377
LORETO,2024,20,110,2024.377358490566
LORETO,2024,21,133,2024.3962264150944
LORETO,2024,22,126,2024.4150943396226
LORETO,2024,23,103,2024.433962264151
LORETO,2024,24,106,2024.4528301886792
LORETO,2024,25,95,2024.4716981132076
LORETO,2024,26,70,2024.4905660377358
LORETO,2024,27,129,2024.5094339622642
LORETO,2024,28,118,2024.5283018867924
LORETO,2024,29,93,2024.5471698113208
LORETO,2024,30,81,2024.566037735849
LORETO,2024,31,117,2024.5849056603774
LORETO,2024,32,159,2024.6037735849056
LORETO,2024,33,133,2024.622641509434
LORETO,2024,34,153,2024.6415094339623
LORETO,2024,35,128,2024.6603773584907
LORETO,2024,36,116,2024.6792452830189
LORETO,2024,37,96,2024.698113207547
LORETO,2024,38,161,2024.7169811320755
LORETO,2024,39,119,2024.7358490566037
LORETO,2024,40,200,2024.754716981132
LORETO,2024,41,130,2024.7735849056603
LORETO,2024,42,173,2024.7924528301887
LORETO,2024,43,158,2024.811320754717
LORETO,2024,44,153,2024.8301886792453
LORETO,2024,45,199,2024.8490566037735
LORETO,2024,46,153,2024.867924528302
LORETO,2024,47,142,2024.8867924528302
LORETO,2024,48,92,2024.9056603773586
LORETO,2024,49,148,2024.9245283018868
LORETO,2024,50,100,2024.9433962264152
LORETO,2024,51,101,2024.9622641509434
LORETO,2024,52,97,2024.9811320754718
MARISCAL RAMON CASTILLA,2009,1,11,2009.0188679245282
MARISCAL RAMON CASTILLA,2009,2,3,2009.0377358490566
MARISCAL RAMON CASTILLA,2009,3,12,2009.0566037735848
MARISCAL RAMON CASTILLA,2009,4,7,2009.0754716981132
MARISCAL RAMON CASTILLA,2009,5,8,2009.0943396226414
MARISCAL RAMON CASTILLA,2009,6,15,2009.1132075471698
MARISCAL RAMON CASTILLA,2009,7,13,2009.132075471698
MARISCAL RAMON CASTILLA,2009,8,24,2009.1509433962265
MARISCAL RAMON CASTILLA,2009,9,16,2009.1698113207547
MARISCAL RAMON CASTILLA,2009,10,18,2009.188679245283
MARISCAL RAMON CASTILLA,2009,11,32,2009.2075471698113
MARISCAL RAMON CASTILLA,2009,12,34,2009.2264150943397
MARISCAL RAMON CASTILLA,2009,13,20,2009.245283018868
MARISCAL RAMON CASTILLA,2009,14,18,2009.2641509433963
MARISCAL RAMON CASTILLA,2009,15,23,2009.2830188679245
MARISCAL RAMON CASTILLA,2009,16,23,2009.301886792453
MARISCAL RAMON CASTILLA,2009,17,29,2009.3207547169811
MARISCAL RAMON CASTILLA,2009,18,30,2009.3396226415093
MARISCAL RAMON CASTILLA,2009,19,11,2009.3584905660377
MARISCAL RAMON CASTILLA,2009,20,18,2009.377358490566
MARISCAL RAMON CASTILLA,2009,21,46,2009.3962264150944
MARISCAL RAMON CASTILLA,2009,22,57,2009.4150943396226
MARISCAL RAMON CASTILLA,2009,23,110,2009.433962264151
